,id_in_matched,ra,dec,StetsonK,Eta_e,Std,Skew,SmallKurtosis,Con,Meanvariance
20592,25961.0,15.1668938,-26.1760579,0.791781443304,3.78298690966,0.137494980215,0.303930870215,-0.204439955817,0.0,0.00820823136785
20593,25962.0,14.9240397,-25.9760559,0.846142348858,1.95080370342,0.121614306177,-0.648635232968,0.177368012907,0.0,0.00720241817248
20594,25963.0,15.0848914,-26.1551405,0.853448399006,3.96006919242,0.193178090441,-0.128097539408,-0.411234643024,0.0,0.0115437331313
20595,25964.0,14.9059009,-26.0115485,0.832525135506,3.15583564191,0.109341217404,-0.396005926892,-0.490600628306,0.0,0.00635272794635
20596,25965.0,15.0236852,-26.0804099,0.822393532608,4.45203830321,0.137686876102,-0.00564876420793,0.831103628225,0.0,0.00801290731327
20597,25966.0,14.4751748,-25.2652341,0.751798422396,2.34843114691,0.0964382071952,-0.103889687548,1.36485492516,0.0,0.00583007026111
20598,25967.0,14.1760091,-25.1068757,0.829878092408,3.34892387522,0.112033916043,0.602662255552,0.305717190098,0.0,0.00672814232526
20599,25968.0,14.5397216,-25.4588106,0.878626551544,4.45637274066,0.171217412904,-0.501122034894,0.246805656937,0.0,0.00993265967224
20600,25969.0,14.2998297,-25.1694998,0.824257530792,2.58159043041,0.101312964176,0.346475376519,0.20602899146,0.0,0.00601650132121
20601,25970.0,14.5198635,-25.4672876,0.767938527983,3.60949472951,0.19478904783,0.354775282343,0.716059471786,0.0,0.0114063201383
20602,25971.0,14.4950645,-25.2929442,0.823591787772,3.74094567543,0.148320114919,-0.111193524927,0.400455192191,0.0,0.00856182234384
20603,25972.0,14.8522259,-25.9373522,0.797217916039,2.59896905138,0.160088042223,0.439768650747,0.310893036345,0.0,0.00941963692139
20604,25973.0,15.5358511,-25.9340102,0.778718663128,2.76389812934,0.0751054346762,0.65101343937,1.45669631299,0.0,0.00466370618784
20605,25974.0,15.7000333,-25.2488154,0.801728697342,2.46267222292,0.158141300474,0.836319219635,1.05102650058,0.0,0.00922527102583
20606,25975.0,15.7687473,-25.2621753,0.864974661697,1.89676827009,0.181608862858,0.331926274892,0.231818556805,0.0,0.0106230900246
20607,25976.0,15.6794813,-25.0369535,0.871047410537,4.27663717802,0.137775181505,-0.171166514276,-0.238205258179,0.0,0.00801012304896
20608,25977.0,15.6515994,-26.0292315,0.811597772262,3.42731932807,0.0878946214482,0.557148435818,0.634328433246,0.0,0.00547388011576
20609,25978.0,15.7227584,-25.9676794,0.766887515442,2.19209511493,0.290568724159,2.68126399108,12.4261270562,0.0,0.0175831722573
